"id";"muscle_id";"exercise_id";"body_part_id";"muscle_type";"active"
939;34;4;1;"antagonistic";0
940;34;3;1;"antagonistic";0
941;34;5;1;"secondary";1
942;34;6;1;"antagonistic";0
943;34;7;1;"antagonistic";0
944;34;8;1;"antagonistic";0
945;34;9;1;"secondary";1
946;34;10;1;"secondary";1
947;34;11;1;"secondary";1
948;34;14;1;"antagonistic";0
949;34;15;1;"antagonistic";0
950;34;16;1;"secondary";1
951;34;17;1;"secondary";1
952;34;18;1;"secondary";1
953;34;19;1;"antagonistic";0
954;34;20;1;"antagonistic";0
955;34;21;2;"primary";1
956;34;21;2;"secondary";1
957;34;22;2;"secondary";1
958;34;23;2;"secondary";1
959;34;24;2;"secondary";1
960;34;8;2;"antagonistic";0
961;34;25;2;"primary";1
962;34;26;2;"antagonistic";0
963;34;29;2;"primary";1
964;34;30;2;"primary";1
965;34;31;2;"secondary";1
966;34;37;2;"secondary";1
967;34;38;2;"secondary";1
968;34;44;3;"secondary";1
969;34;45;3;"antagonistic";0
970;34;46;3;"antagonistic";0
971;34;47;3;"secondary";1
972;34;51;3;"secondary";1
973;34;52;3;"antagonistic";0
974;34;62;3;"secondary";1
975;34;63;3;"antagonistic";0
976;34;64;3;"antagonistic";0
977;34;65;3;"secondary";1
978;22;32;2;"secondary";1
979;22;39;3;"secondary";1
980;22;44;3;"secondary";1
981;22;50;3;"secondary";1
982;22;51;3;"secondary";1
983;22;62;3;"secondary";1
1026;23;1;1;"primary";1
1027;32;1;1;"primary";1
1028;57;1;1;"primary";1
1030;32;2;1;"primary";1
1031;57;2;1;"primary";1
1032;23;3;1;"primary";1
1033;32;3;1;"primary";1
1034;57;3;1;"primary";1
1035;23;4;1;"primary";1
1036;32;4;1;"primary";1
1037;57;4;1;"primary";1
1038;23;5;1;"primary";1
1039;32;5;1;"primary";1
1040;57;5;1;"primary";1
1041;23;6;1;"primary";1
1042;32;6;1;"primary";1
1043;57;6;1;"primary";1
1044;23;7;1;"primary";1
1045;32;7;1;"primary";1
1046;57;7;1;"primary";1
1047;23;8;1;"primary";1
1048;32;8;1;"primary";1
1049;57;8;1;"primary";1
1050;23;9;1;"primary";1
1051;32;9;1;"primary";1
1052;57;9;1;"primary";1
1053;23;10;1;"primary";1
1054;32;10;1;"primary";1
1055;57;10;1;"primary";1
1056;23;12;1;"secondary";1
1057;32;12;1;"secondary";1
1058;57;12;1;"secondary";1
1059;23;13;1;"primary";1
1060;32;13;1;"primary";1
1061;57;13;1;"primary";1
1062;23;14;1;"primary";1
1063;32;14;1;"primary";1
1064;57;14;1;"primary";1
1065;23;15;1;"primary";1
1066;32;15;1;"primary";1
1067;57;15;1;"primary";1
1068;23;16;1;"primary";1
1069;32;16;1;"primary";1
1070;57;16;1;"primary";1
1071;23;17;1;"primary";1
1072;32;17;1;"primary";1
1073;57;17;1;"primary";1
1074;23;18;1;"primary";1
1075;32;18;1;"primary";1
1076;57;18;1;"primary";1
1077;23;19;1;"primary";1
1078;32;19;1;"primary";1
1079;57;19;1;"primary";1
1080;23;21;1;"secondary";1
1081;32;21;1;"secondary";1
1082;57;21;1;"secondary";1
1083;23;22;1;"antagonistic";0
1084;32;22;1;"antagonistic";0
1085;57;22;1;"antagonistic";0
1086;23;23;1;"antagonistic";0
1087;32;23;1;"antagonistic";0
1088;57;23;1;"antagonistic";0
1089;23;24;1;"antagonistic";0
1090;32;24;1;"antagonistic";0
1091;57;24;1;"antagonistic";0
1092;23;25;1;"secondary";1
1093;32;25;1;"secondary";1
1094;57;25;1;"secondary";1
1095;23;26;1;"antagonistic";0
1096;32;26;1;"antagonistic";0
1097;57;26;1;"antagonistic";0
1098;23;68;1;"primary";1
1099;32;68;1;"primary";1
1100;57;68;1;"primary";1
1101;23;50;1;"primary";1
1102;32;50;1;"primary";1
1103;57;50;1;"primary";1
1104;23;35;1;"primary";1
1105;32;35;1;"primary";1
1106;57;35;1;"primary";1
1107;23;30;1;"antagonistic";0
1108;32;30;1;"antagonistic";0
1109;57;30;1;"antagonistic";0
1110;23;31;1;"antagonistic";0
1111;32;31;1;"antagonistic";0
1112;57;31;1;"antagonistic";0
1113;23;37;2;"antagonistic";0
1114;32;37;2;"antagonistic";0
1115;57;37;2;"antagonistic";0
1116;23;38;2;"antagonistic";0
1117;32;38;2;"antagonistic";0
1118;57;38;2;"antagonistic";0
1119;23;45;3;"antagonistic";0
1120;32;45;3;"antagonistic";0
1121;57;45;3;"antagonistic";0
1122;23;46;3;"antagonistic";0
1123;32;46;3;"antagonistic";0
1124;57;46;3;"antagonistic";0
1125;23;47;3;"antagonistic";0
1126;32;47;3;"antagonistic";0
1127;57;47;3;"antagonistic";0
1128;23;48;3;"antagonistic";0
1129;32;48;3;"antagonistic";0
1130;57;48;3;"antagonistic";0
1131;23;49;3;"antagonistic";0
1132;32;49;3;"antagonistic";0
1133;57;49;3;"antagonistic";0
1134;23;53;3;"antagonistic";0
1135;32;53;3;"antagonistic";0
1136;57;53;3;"antagonistic";0
1137;23;63;3;"antagonistic";0
1138;32;63;3;"antagonistic";0
1139;57;63;3;"antagonistic";0
1140;23;64;3;"antagonistic";0
1141;32;64;3;"antagonistic";0
1142;57;64;3;"antagonistic";0
1143;23;65;3;"antagonistic";0
1144;32;65;3;"antagonistic";0
1145;57;65;3;"antagonistic";0
1146;23;66;3;"antagonistic";0
1147;32;66;3;"antagonistic";0
1148;57;66;3;"antagonistic";0
1149;23;67;3;"antagonistic";0
1150;32;67;3;"antagonistic";0
1151;57;67;3;"antagonistic";0
1154;2;4;1;"primary";1
1187;16;1;1;"primary";1
1189;7;71;1;"primary";0
1190;26;71;1;"secondary";0
1191;16;71;1;"primary";0
1192;3;71;1;"primary";0
1193;2;71;1;"secondary";0
1194;16;70;1;"primary";0
1195;19;70;1;"primary";0
1196;32;71;2;"primary";0
1197;29;71;2;"primary";0
1198;18;71;1;"secondary";0
1199;57;71;1;"secondary";0
1200;3;69;1;"primary";0
1201;16;69;1;"primary";0
1202;34;69;2;"primary";0
1204;7;69;1;"primary";0
1214;23;2;1;"primary";0
1216;3;1494;1;"primary";0
1217;257;1493;1;"primary";0
1218;66;1493;1;"primary";0
1219;61;1493;1;"secondary";0
1220;257;1494;1;"primary";0
1221;66;1494;1;"primary";0
1222;62;1494;1;"primary";0
1223;258;1495;1;"primary";0
1224;66;1495;1;"primary";0
1225;65;1495;1;"primary";0
1226;61;1495;1;"secondary";0
1227;257;1495;1;"secondary";0
1228;66;1496;1;"primary";0
1229;70;1496;1;"primary";0
1230;67;1496;1;"primary";0
1231;10;1496;1;"secondary";0
1232;61;1496;1;"secondary";0
1233;61;1497;1;"primary";0
1234;66;1497;1;"primary";0
1235;70;1497;1;"primary";0
1236;65;1497;1;"primary";0
1237;258;1497;1;"secondary";0
1238;62;1497;1;"secondary";0
1239;257;1498;1;"primary";0
1240;66;1498;1;"primary";0
1241;65;1498;1;"primary";0
1242;68;1498;1;"secondary";0
1243;257;1499;1;"primary";0
1244;66;1499;1;"primary";0
1245;62;1499;1;"primary";0
1246;65;1499;1;"primary";0
1247;10;1499;1;"secondary";0
1248;3;1499;1;"secondary";0
1249;16;1499;1;"secondary";0
1250;259;1499;1;"secondary";0
1251;258;1499;1;"secondary";0
1252;61;1499;1;"secondary";0
1253;257;1499;1;"secondary";0
1254;68;1499;1;"secondary";0
1255;257;1500;1;"primary";0
1256;66;1500;1;"primary";0
1257;65;1500;1;"primary";0
1258;16;1500;1;"secondary";0
1259;259;1500;1;"secondary";0
1260;61;1500;1;"secondary";0
1261;68;1500;1;"secondary";0
1262;61;1501;1;"primary";0
1263;66;1501;1;"primary";0
1264;70;1501;1;"primary";0
1265;62;1501;1;"primary";0
1266;65;1501;1;"primary";0
1267;67;1501;1;"secondary";0
1268;61;1502;1;"primary";0
1269;257;1502;1;"primary";0
1270;66;1502;1;"primary";0
1271;65;1502;1;"primary";0
1272;12;1503;1;"primary";0
1273;7;1503;1;"primary";0
1274;66;1503;1;"primary";0
1275;61;1503;1;"secondary";0
1276;62;1503;1;"secondary";0
1277;13;1503;1;"secondary";0
1278;56;1503;1;"secondary";0
1279;61;1504;1;"primary";0
1280;66;1504;1;"primary";0
1281;70;1504;1;"primary";0
1282;67;1504;1;"primary";0
1283;65;1504;1;"primary";0
1284;16;1505;1;"primary";0
1285;259;1505;1;"primary";0
1286;66;1505;1;"primary";0
1287;65;1505;1;"primary";0
1288;10;1505;1;"secondary";0
1289;9;1505;1;"secondary";0
1290;61;1506;1;"primary";0
1291;66;1506;1;"primary";0
1292;70;1506;1;"primary";0
1293;62;1506;1;"primary";0
1294;67;1506;1;"primary";0
1295;257;1506;1;"secondary";0
1296;68;1506;1;"secondary";0
1297;61;1507;1;"primary";0
1298;66;1507;1;"primary";0
1299;70;1507;1;"primary";0
1300;62;1507;1;"primary";0
1301;66;1508;1;"primary";0
1302;70;1508;1;"primary";0
1303;62;1508;1;"primary";0
1304;67;1508;1;"primary";0
1305;68;1508;1;"secondary";0
1306;61;1509;1;"primary";0
1307;66;1509;1;"primary";0
1308;70;1509;1;"primary";0
1309;62;1509;1;"primary";0
1310;67;1509;1;"secondary";0
1311;61;1510;1;"primary";0
1312;66;1510;1;"primary";0
1313;70;1510;1;"primary";0
1314;62;1510;1;"primary";0
1315;31;1511;1;"primary";0
1316;61;1511;1;"primary";0
1317;66;1511;1;"primary";0
1318;70;1511;1;"primary";0
1319;62;1511;1;"secondary";0
1320;67;1511;1;"secondary";0
1321;29;1511;1;"secondary";0
1322;61;1512;1;"primary";0
1323;66;1512;1;"primary";0
1324;70;1512;1;"primary";0
1325;10;1513;1;"primary";0
1326;9;1513;1;"primary";0
1327;61;1513;1;"primary";0
1328;66;1513;1;"primary";0
1329;70;1513;1;"primary";0
1330;61;1514;1;"primary";0
1331;257;1514;1;"primary";0
1332;66;1514;1;"primary";0
1333;70;1514;1;"secondary";0
1334;68;1514;1;"secondary";0
1335;257;1515;1;"primary";0
1336;66;1515;1;"primary";0
1337;260;1515;1;"secondary";0
1338;261;1515;1;"secondary";0
1339;61;1516;1;"primary";0
1340;257;1516;1;"primary";0
1341;66;1516;1;"primary";0
1342;23;1517;1;"primary";0
1343;257;1517;1;"primary";0
1344;66;1517;1;"primary";0
1345;65;1517;1;"primary";0
1346;61;1517;1;"secondary";0
1347;70;1517;1;"secondary";0
1348;62;1517;1;"secondary";0
1349;61;1518;1;"primary";0
1350;66;1518;1;"primary";0
1351;70;1518;1;"primary";0
1352;62;1518;1;"primary";0
1353;65;1518;1;"primary";0
1354;61;1519;1;"primary";0
1355;66;1519;1;"primary";0
1356;70;1519;1;"primary";0
1357;62;1519;1;"primary";0
1358;67;1519;1;"primary";0
1359;65;1519;1;"primary";0
1360;262;1519;1;"primary";0
1361;10;1519;1;"secondary";0
1362;3;1519;1;"secondary";0
1363;9;1519;1;"secondary";0
1364;16;1519;1;"secondary";0
1365;259;1519;1;"secondary";0
1366;260;1519;1;"secondary";0
1367;261;1519;1;"secondary";0
1368;258;1519;1;"secondary";0
1369;66;1520;1;"primary";0
1370;70;1520;1;"primary";0
1371;67;1520;1;"primary";0
1372;61;1520;1;"secondary";0
1373;62;1520;1;"secondary";0
1374;257;1521;1;"primary";0
1375;66;1521;1;"primary";0
1376;70;1521;1;"primary";0
1377;67;1521;1;"primary";0
1378;65;1521;1;"primary";0
1379;23;1521;1;"secondary";0
1380;61;1521;1;"secondary";0
1381;62;1521;1;"secondary";0
1382;61;1522;1;"primary";0
1383;66;1522;1;"primary";0
1384;65;1522;1;"primary";0
1385;257;1522;1;"secondary";0
1386;61;1523;1;"primary";0
1387;66;1523;1;"primary";0
1388;70;1523;1;"primary";0
1389;67;1523;1;"primary";0
1390;263;1523;1;"primary";0
1391;260;1523;1;"secondary";0
1392;261;1523;1;"secondary";0
1393;62;1523;1;"secondary";0
1394;68;1523;1;"secondary";0
1395;65;1523;1;"secondary";0
1396;264;1523;1;"secondary";0
1397;31;1524;1;"primary";0
1398;61;1524;1;"primary";0
1399;66;1524;1;"primary";0
1400;70;1524;1;"primary";0
1401;58;1524;1;"secondary";0
1402;62;1524;1;"secondary";0
1403;68;1524;1;"secondary";0
1404;65;1524;1;"secondary";0
1405;61;1525;1;"primary";0
1406;66;1525;1;"primary";0
1407;70;1525;1;"primary";0
1408;67;1525;1;"primary";0
1409;65;1525;1;"primary";0
1410;263;1525;1;"primary";0
1411;260;1525;1;"secondary";0
1412;261;1525;1;"secondary";0
1413;62;1525;1;"secondary";0
1414;68;1525;1;"secondary";0
1415;264;1525;1;"secondary";0
1416;66;1526;1;"primary";0
1417;65;1526;1;"primary";0
1418;61;1527;1;"primary";0
1419;66;1527;1;"primary";0
1420;70;1527;1;"primary";0
1421;67;1527;1;"primary";0
1422;65;1527;1;"primary";0
1423;263;1527;1;"primary";0
1424;260;1527;1;"secondary";0
1425;261;1527;1;"secondary";0
1426;62;1527;1;"secondary";0
1427;68;1527;1;"secondary";0
1428;264;1527;1;"secondary";0
1429;66;1528;1;"primary";0
1430;260;1529;1;"primary";0
1431;261;1529;1;"primary";0
1432;61;1529;1;"primary";0
1433;66;1529;1;"primary";0
1434;70;1529;1;"primary";0
1435;62;1529;1;"primary";0
1436;67;1529;1;"primary";0
1437;10;1529;1;"secondary";0
1438;3;1529;1;"secondary";0
1439;19;1529;1;"secondary";0
1440;32;1529;1;"secondary";0
1441;10;1530;1;"primary";0
1442;3;1530;1;"primary";0
1443;9;1530;1;"primary";0
1444;19;1530;1;"primary";0
1445;32;1530;1;"primary";0
1446;257;1530;1;"primary";0
1447;66;1530;1;"primary";0
1448;70;1530;1;"primary";0
1449;2;1530;1;"secondary";0
1450;31;1530;1;"secondary";0
1451;7;1530;1;"secondary";0
1452;61;1530;1;"secondary";0
1453;62;1530;1;"secondary";0
1454;10;1531;1;"primary";0
1455;3;1531;1;"primary";0
1456;9;1531;1;"primary";0
1457;59;1531;1;"primary";0
1458;19;1531;1;"primary";0
1459;32;1531;1;"primary";0
1460;259;1531;1;"primary";0
1461;260;1531;1;"primary";0
1462;261;1531;1;"primary";0
1463;12;1531;1;"primary";0
1464;61;1531;1;"primary";0
1465;66;1531;1;"primary";0
1466;70;1531;1;"primary";0
1467;62;1531;1;"primary";0
1468;67;1531;1;"primary";0
1469;13;1531;1;"primary";0
1470;56;1531;1;"primary";0
1471;61;1532;1;"primary";0
1472;66;1532;1;"primary";0
1473;70;1532;1;"primary";0
1474;62;1532;1;"primary";0
1475;65;1532;1;"primary";0
1476;16;1532;1;"secondary";0
1477;259;1532;1;"secondary";0
1478;260;1532;1;"secondary";0
1479;261;1532;1;"secondary";0
1480;258;1532;1;"secondary";0
1481;10;1533;1;"primary";0
1482;3;1533;1;"primary";0
1483;9;1533;1;"primary";0
1484;66;1533;1;"primary";0
1485;70;1533;1;"primary";0
1486;2;1533;1;"secondary";0
1487;31;1533;1;"secondary";0
1488;32;1533;1;"secondary";0
1489;12;1533;1;"secondary";0
1490;61;1533;1;"secondary";0
1491;257;1533;1;"secondary";0
1492;2;1534;1;"primary";0
1493;31;1534;1;"primary";0
1494;259;1534;1;"primary";0
1495;260;1534;1;"primary";0
1496;261;1534;1;"primary";0
1497;66;1534;1;"primary";0
1498;58;1534;1;"secondary";0
1499;59;1534;1;"secondary";0
1500;61;1534;1;"secondary";0
1501;257;1535;1;"primary";0
1502;66;1535;1;"primary";0
1503;70;1535;1;"primary";0
1504;65;1535;1;"primary";0
1505;61;1535;1;"secondary";0
1506;62;1535;1;"secondary";0
1507;3;1536;1;"primary";0
1508;61;1536;1;"primary";0
1509;66;1536;1;"primary";0
1510;70;1536;1;"primary";0
1511;66;1537;1;"primary";0
1512;70;1537;1;"primary";0
1513;62;1537;1;"primary";0
1514;259;1537;1;"secondary";0
1515;61;1537;1;"secondary";0
1516;66;1538;1;"primary";0
1517;70;1538;1;"primary";0
1518;67;1538;1;"secondary";0
1519;61;1539;1;"primary";0
1520;66;1539;1;"primary";0
1521;70;1539;1;"primary";0
1522;62;1539;1;"primary";0
1523;67;1539;1;"primary";0
1524;65;1539;1;"primary";0
1525;262;1539;1;"primary";0
1526;61;1540;1;"primary";0
1527;66;1540;1;"primary";0
1528;65;1540;1;"primary";0
1529;257;1540;1;"secondary";0
1530;61;1541;1;"primary";0
1531;66;1541;1;"primary";0
1532;65;1541;1;"primary";0
1533;68;1541;1;"secondary";0
1534;257;1542;1;"primary";0
1535;66;1542;1;"primary";0
1536;70;1542;1;"primary";0
1537;61;1542;1;"secondary";0
1538;56;1542;1;"secondary";0
1539;61;1543;1;"primary";0
1540;257;1543;1;"primary";0
1541;66;1543;1;"primary";0
1542;65;1543;1;"primary";0
1543;66;1544;1;"primary";0
1544;62;1544;1;"primary";0
1545;259;1544;1;"secondary";0
1546;257;1544;1;"secondary";0
1547;3;1545;1;"primary";0
1548;61;1545;1;"primary";0
1549;66;1545;1;"primary";0
1550;70;1545;1;"secondary";0
1551;61;1546;1;"primary";0
1552;66;1546;1;"primary";0
1553;70;1546;1;"primary";0
1554;62;1546;1;"primary";0
1555;67;1546;1;"primary";0
1556;257;1546;1;"secondary";0
1557;260;1547;1;"primary";0
1558;261;1547;1;"primary";0
1559;61;1547;1;"primary";0
1560;66;1547;1;"primary";0
1561;70;1547;1;"primary";0
1562;10;1547;1;"secondary";0
1563;259;1547;1;"secondary";0
1564;61;1548;1;"primary";0
1565;257;1548;1;"primary";0
1566;66;1548;1;"primary";0
1567;62;1548;1;"primary";0
1568;2;1548;1;"secondary";0
1569;31;1548;1;"secondary";0
1570;259;1548;1;"secondary";0
1571;259;1549;1;"primary";0
1572;7;1549;1;"primary";0
1573;66;1549;1;"primary";0
1574;2;1549;1;"secondary";0
1575;31;1549;1;"secondary";0
1576;260;1549;1;"secondary";0
1577;261;1549;1;"secondary";0
1578;258;1550;1;"primary";0
1579;61;1550;1;"primary";0
1580;66;1550;1;"primary";0
1581;261;1550;1;"secondary";0
1582;70;1550;1;"secondary";0
1583;65;1550;1;"secondary";0
1584;260;1551;1;"primary";0
1585;66;1551;1;"primary";0
1586;16;1551;1;"secondary";0
1587;259;1551;1;"secondary";0
1588;261;1551;1;"secondary";0
1589;258;1551;1;"secondary";0
1590;61;1552;1;"primary";0
1591;66;1552;1;"primary";0
1592;70;1552;1;"primary";0
1593;62;1552;1;"primary";0
1594;67;1552;1;"primary";0
1595;65;1552;1;"primary";0
1596;262;1552;1;"secondary";0
1597;260;1553;1;"primary";0
1598;61;1553;1;"primary";0
1599;66;1553;1;"primary";0
1600;65;1553;1;"primary";0
1601;10;1553;1;"secondary";0
1602;3;1553;1;"secondary";0
1603;16;1553;1;"secondary";0
1604;259;1553;1;"secondary";0
1605;261;1553;1;"secondary";0
1606;12;1554;1;"primary";0
1607;66;1554;1;"primary";0
1608;62;1554;1;"primary";0
1609;10;1554;1;"secondary";0
1610;260;1554;1;"secondary";0
1611;261;1554;1;"secondary";0
1612;13;1554;1;"secondary";0
1613;61;1555;1;"primary";0
1614;66;1555;1;"primary";0
1615;70;1555;1;"primary";0
1616;62;1555;1;"primary";0
1617;65;1555;1;"primary";0
1618;67;1555;1;"secondary";0
1619;71;1555;1;"secondary";0
1620;262;1555;1;"secondary";0
1621;66;1556;1;"primary";0
1622;62;1556;1;"primary";0
1623;61;1556;1;"secondary";0
1624;66;1557;1;"primary";0
1625;61;1558;1;"primary";0
1626;66;1558;1;"primary";0
1627;257;1558;1;"secondary";0
1628;61;1559;1;"primary";0
1629;66;1559;1;"primary";0
1630;70;1559;1;"primary";0
1631;56;1559;1;"primary";0
1632;10;1559;1;"secondary";0
1633;258;1559;1;"secondary";0
1634;67;1559;1;"secondary";0
1635;16;1560;1;"primary";0
1636;61;1560;1;"primary";0
1637;66;1560;1;"primary";0
1638;260;1560;1;"secondary";0
1639;261;1560;1;"secondary";0
1640;61;1560;1;"secondary";0
1641;61;1561;1;"primary";0
1642;66;1561;1;"primary";0
1643;62;1561;1;"primary";0
1644;65;1561;1;"primary";0
1645;260;1561;1;"secondary";0
1646;61;1562;1;"primary";0
1647;257;1562;1;"primary";0
1648;66;1562;1;"primary";0
1649;65;1562;1;"primary";0
1650;70;1562;1;"secondary";0
1651;62;1562;1;"secondary";0
1652;61;1563;1;"primary";0
1653;66;1563;1;"primary";0
1654;65;1563;1;"primary";0
1655;257;1563;1;"secondary";0
1656;70;1563;1;"secondary";0
1657;62;1563;1;"secondary";0
1658;61;1564;1;"primary";0
1659;257;1564;1;"primary";0
1660;66;1564;1;"primary";0
1661;62;1564;1;"primary";0
1662;65;1564;1;"primary";0
1663;261;1564;1;"secondary";0
1664;61;1565;1;"primary";0
1665;66;1565;1;"primary";0
1666;65;1565;1;"primary";0
1667;260;1565;1;"secondary";0
1668;257;1565;1;"secondary";0
1669;61;1566;1;"primary";0
1670;66;1566;1;"primary";0
1671;62;1566;1;"primary";0
1672;61;1567;1;"primary";0
1673;66;1567;1;"primary";0
1674;65;1567;1;"primary";0
1675;261;1567;1;"secondary";0
1676;257;1567;1;"secondary";0
1677;61;1568;1;"primary";0
1678;257;1568;1;"primary";0
1679;66;1568;1;"primary";0
1680;65;1568;1;"primary";0
1681;70;1568;1;"secondary";0
1682;62;1568;1;"secondary";0
1683;61;1569;1;"primary";0
1684;66;1569;1;"primary";0
1685;65;1569;1;"primary";0
1686;257;1569;1;"secondary";0
1687;70;1569;1;"secondary";0
1688;62;1569;1;"secondary";0
1689;61;1570;1;"primary";0
1690;66;1570;1;"primary";0
1691;62;1570;1;"primary";0
1692;61;1571;1;"primary";0
1693;66;1571;1;"primary";0
1694;70;1571;1;"primary";0
1695;62;1571;1;"secondary";0
1696;67;1571;1;"secondary";0
1697;61;1572;1;"primary";0
1698;66;1572;1;"primary";0
1699;65;1572;1;"primary";0
1700;61;1573;1;"primary";0
1701;257;1573;1;"primary";0
1702;66;1573;1;"primary";0
1703;70;1573;1;"primary";0
1704;62;1573;1;"primary";0
1705;67;1573;1;"primary";0
1706;68;1573;1;"primary";0
1707;61;1574;1;"primary";0
1708;66;1574;1;"primary";0
1709;65;1574;1;"primary";0
1710;66;1575;1;"primary";0
1711;70;1575;1;"primary";0
1712;62;1575;1;"primary";0
1713;67;1575;1;"primary";0
1714;61;1575;1;"secondary";0
1715;257;1575;1;"secondary";0
1716;56;1575;1;"secondary";0
1717;16;1576;1;"primary";0
1718;259;1576;1;"primary";0
1719;257;1576;1;"primary";0
1720;66;1576;1;"primary";0
1721;61;1576;1;"secondary";0
1722;61;1577;1;"primary";0
1723;66;1577;1;"primary";0
1724;70;1577;1;"primary";0
1725;263;1577;1;"primary";0
1726;62;1577;1;"secondary";0
1727;67;1577;1;"secondary";0
1728;16;1578;1;"primary";0
1729;259;1578;1;"primary";0
1730;258;1578;1;"primary";0
1731;66;1578;1;"primary";0
1732;257;1578;1;"secondary";0
1733;70;1578;1;"secondary";0
1734;66;1579;1;"primary";0
1735;10;1580;1;"primary";0
1736;3;1580;1;"primary";0
1737;9;1580;1;"primary";0
1738;19;1580;1;"primary";0
1739;32;1580;1;"primary";0
1740;257;1580;1;"primary";0
1741;66;1580;1;"primary";0
1742;70;1580;1;"primary";0
1743;2;1580;1;"secondary";0
1744;31;1580;1;"secondary";0
1745;7;1580;1;"secondary";0
1746;61;1580;1;"secondary";0
1747;62;1580;1;"secondary";0
1748;260;1581;1;"primary";0
1749;261;1581;1;"primary";0
1750;61;1581;1;"primary";0
1751;66;1581;1;"primary";0
1752;70;1581;1;"primary";0
1753;62;1581;1;"primary";0
1754;67;1581;1;"primary";0
1755;56;1581;1;"primary";0
1756;10;1581;1;"secondary";0
1757;3;1581;1;"secondary";0
1758;19;1581;1;"secondary";0
1759;32;1581;1;"secondary";0
1760;10;1582;1;"primary";0
1761;3;1582;1;"primary";0
1762;9;1582;1;"primary";0
1763;66;1582;1;"primary";0
1764;70;1582;1;"primary";0
1765;2;1582;1;"secondary";0
1766;31;1582;1;"secondary";0
1767;32;1582;1;"secondary";0
1768;12;1582;1;"secondary";0
1769;61;1582;1;"secondary";0
1770;257;1582;1;"secondary";0
1771;10;1583;1;"primary";0
1772;3;1583;1;"primary";0
1773;9;1583;1;"primary";0
1774;59;1583;1;"primary";0
1775;19;1583;1;"primary";0
1776;32;1583;1;"primary";0
1777;259;1583;1;"primary";0
1778;260;1583;1;"primary";0
1779;261;1583;1;"primary";0
1780;12;1583;1;"primary";0
1781;61;1583;1;"primary";0
1782;66;1583;1;"primary";0
1783;70;1583;1;"primary";0
1784;62;1583;1;"primary";0
1785;67;1583;1;"primary";0
1786;13;1583;1;"primary";0
1787;56;1583;1;"primary";0
1788;61;1584;1;"primary";0
1789;66;1584;1;"primary";0
1790;70;1584;1;"primary";0
1791;62;1584;1;"primary";0
1792;65;1584;1;"primary";0
1793;16;1584;1;"secondary";0
1794;259;1584;1;"secondary";0
1795;260;1584;1;"secondary";0
1796;261;1584;1;"secondary";0
1797;258;1584;1;"secondary";0
1798;66;1584;1;"secondary";0
1799;2;1585;1;"primary";0
1800;31;1585;1;"primary";0
1801;259;1585;1;"primary";0
1802;260;1585;1;"primary";0
1803;261;1585;1;"primary";0
1804;66;1585;1;"primary";0
1805;58;1585;1;"secondary";0
1806;59;1585;1;"secondary";0
1807;61;1585;1;"secondary";0
1808;66;1586;1;"primary";0
1809;70;1586;1;"primary";0
1810;62;1586;1;"primary";0
1811;259;1586;1;"secondary";0
1812;61;1586;1;"secondary";0
1813;3;1587;1;"primary";0
